id,title,url,グー,チョキ,パー
322IpCSbhlE,No. 83 [High Dividend ETF] 7 Reasons Why High Dividend Stock Enthusiasts Are Investing in HDV [St...,https://www.youtube.com/watch?v=322IpCSbhlE,0,0,0
gLdPcTgWrPQ,"No. 149: Taxes are too high! How should we live in a country where the more we earn, the more we ...",https://www.youtube.com/watch?v=gLdPcTgWrPQ,0,0,0
3ojSHoXGFzA,"No. 148 [How to think about household finances] Explaining ""3 things you absolutely must understa...",https://www.youtube.com/watch?v=3ojSHoXGFzA,0,0,0
dQq_4x02Lxw,第147回 【営業マンは教えてくれない】がん保険に加入する前に知っておきたい5つのこと【お金の勉強 初級編】,https://www.youtube.com/watch?v=dQq_4x02Lxw,0,0,0
nkhU8eGV15M,第82回 【ゆるく生きる】高配当株投資のみでセミリタイアを目指すための3つの条件【株式投資編】,https://www.youtube.com/watch?v=nkhU8eGV15M,0,0,0
tNKKMpizWKo,第146回 【リアルカイジは可能？】人生を一発逆転させようとするほど貧乏になっていく理由と解決策【お金の勉強　初級編】,https://www.youtube.com/watch?v=tNKKMpizWKo,0,0,0
3a5d7gH7gAU,第71回 【今なら言える】起業して辛かったことBest３【人生論】,https://www.youtube.com/watch?v=3a5d7gH7gAU,0,0,0
CrLqO6oYNFQ,第4回 【お金と幸せを引き寄せる】良いお金の使い方と悪いお金の使い方の違い【良いお金の使い方編】,https://www.youtube.com/watch?v=CrLqO6oYNFQ,0,0,0
EBO6Vgwtl-8,"Episode 70: [What is the most important thing?] Money, skills, morals, love - A CEO's story about...",https://www.youtube.com/watch?v=EBO6Vgwtl-8,0,0,0
5OfV3dYsF3U,"No. 81: Find high-dividend stocks! Dividend Yield Ranking [As of October 31, 2019] [Stock Investm...",https://www.youtube.com/watch?v=5OfV3dYsF3U,0,0,0
Vw0eHZNX-qE,No. 145: Why 90% of Salaried Workers Don't Have a Prosperous Retirement and Solutions [Money Stud...,https://www.youtube.com/watch?v=Vw0eHZNX-qE,0,0,0
JPPxGV8fRAc,第80回 【日本のトレンド】配当金が「上場企業社員」年収の12倍も伸びている話【株式投資編】,https://www.youtube.com/watch?v=JPPxGV8fRAc,0,0,0
TJo45_mcMm4,"No. 79: 4 Reasons Why High-Dividend Stocks Lower the Barriers to Changing Jobs, Starting Your Own...",https://www.youtube.com/watch?v=TJo45_mcMm4,0,0,0
B5vfNIs9-Ek,Part 13: [Bankruptcy from Stock Investments] Profits of 500 million yen fell to debts of 40 milli...,https://www.youtube.com/watch?v=B5vfNIs9-Ek,0,0,0
Y0Ctr01nQRI,"第78回 【実例紹介】30歳で7,000万円貯めてセミリタイアする方法【再現性はあるのか？】【株式投資編】",https://www.youtube.com/watch?v=Y0Ctr01nQRI,0,0,0
K36df1X9who,第77回 配当金投資とインデックス投資の向き・不向き【迷ったときの選び方】【株式投資編】,https://www.youtube.com/watch?v=K36df1X9who,0,0,0
gQ-IQFelbzI,第144回 消費税増税で【貧乏になる人】【豊かになる人】【お金の勉強 初級編】,https://www.youtube.com/watch?v=gQ-IQFelbzI,1,0,1
PtJF0IWxFJE,第12回 【1億円超の所得隠し】チュートリアル徳井さんの件で思うこと【社会・トレンド】,https://www.youtube.com/watch?v=PtJF0IWxFJE,0,0,1
2r6RhfZ3SSs,"No. 143: I thought I had found a money doctor, but it turned out to be just an insurance salesman...",https://www.youtube.com/watch?v=2r6RhfZ3SSs,0,0,0
vjQ3KkfRh04,第35回 短期間で年収を上げるために重要な３つのこと【日本の雇用環境における結論】【稼ぐ 実践編】,https://www.youtube.com/watch?v=vjQ3KkfRh04,0,0,0
QWIKr3OpDZ8,No. 69 [Reading it will add depth to your life] 5 Manga that will have an impact on your life [Ph...,https://www.youtube.com/watch?v=QWIKr3OpDZ8,0,0,0
PhxfA9L7mdY,第76回 【失敗回避法】インデックス投資の魅力と「失敗させないためのコツ」5選【株式投資編】,https://www.youtube.com/watch?v=PhxfA9L7mdY,0,0,0
3mdIaws2CnY,第68回【心の平穏】生活費を上げずにミニマムに暮らすメリット7選【人生論】,https://www.youtube.com/watch?v=3mdIaws2CnY,0,0,0
A66-j0z-gfA,[Manga] You don't need that insurance!!! ~Recommendations for canceling your insurance and the re...,https://www.youtube.com/watch?v=A66-j0z-gfA,0,1,0
5Gq2eG1HnHg,第11回 【勤続12年で手取り14万円】終わっているのは国か、あなたか？【社会・トレンド】,https://www.youtube.com/watch?v=5Gq2eG1HnHg,0,0,0
MjmTLSOcUwU,No. 75 [Fully Automatic] 4 Benefits and Specific Methods of Regularly Purchasing US ETFs [One of ...,https://www.youtube.com/watch?v=MjmTLSOcUwU,0,0,0
zTzB8hoPnRI,第67回【金融リテラシーが上がる】お金について学べる映画12選【人生論】,https://www.youtube.com/watch?v=zTzB8hoPnRI,0,0,0
mjfhFUaojgk,No. 74: Why I Invest in Dividends Instead of Index Investing [Stock Investing],https://www.youtube.com/watch?v=mjfhFUaojgk,0,0,0
pyMIRGJwpM0,第142回【通信費の節約】スマホ代が実質ゼロ円になったのでその方法を解説【お金の勉強 初級編】,https://www.youtube.com/watch?v=pyMIRGJwpM0,1,0,0
wQfDKpdllJs,第141回 【断言】これを知らずにお金持ちになるのは無理。豊かなお金持ちが極めている5つの力【お金の勉強 初級編】,https://www.youtube.com/watch?v=wQfDKpdllJs,0,0,0
hEEPiTaM0aE,No. 73 [For Beginners] What should I do with asset management? Specific answers [Super Simple Pla...,https://www.youtube.com/watch?v=hEEPiTaM0aE,0,0,1
uxw1ZxggZo4,第34回 【賢く稼ぐ】残業で100万円稼ぐより、副業で100万円稼いだ方が手取りが圧倒的に多くなる3つの理由【稼ぐ　実践編】,https://www.youtube.com/watch?v=uxw1ZxggZo4,0,0,0
E1Dx_wBd06E,第3回 【健康こそ最高の富】お金持ちが裏でコッソリ実践している健康法【良いお金の使い方編】,https://www.youtube.com/watch?v=E1Dx_wBd06E,0,0,0
HkqwXYm64R4,第33回 【月10万円の第一歩】短期間で誰でも副業で月1万円稼ぐ具体的な方法【稼ぐ 実践編】,https://www.youtube.com/watch?v=HkqwXYm64R4,0,0,0
mw53JE6bysE,第140回 ファイナンシャルプランナーは意味なし？FP資格が使えない7つの理由【教養としては最高の資格】【お金の勉強　初級編】,https://www.youtube.com/watch?v=mw53JE6bysE,0,0,0
YMbXZsUm3wM,第139回 スマホを格安SIMに移行して200万円分の資産所得を得る方法【家族なら800万円】【お金の勉強 初級編】,https://www.youtube.com/watch?v=YMbXZsUm3wM,0,0,0
vtcDAXzW56A,第72回【高配当株の売り時】利益確定・損切りを検討すべき5パターン【株式投資編】,https://www.youtube.com/watch?v=vtcDAXzW56A,0,0,0
MH-_cSck_Lo,第71回 高配当株を探そう！配当利回りランキング【2019年9月30日時点】【株式投資編】,https://www.youtube.com/watch?v=MH-_cSck_Lo,0,0,0
guYWHR2-_P8,第135回【10万円以上安くできる】賃貸物件をお得に借りるテクニックまとめ【保存版】【お金の勉強 初級編】,https://www.youtube.com/watch?v=guYWHR2-_P8,0,0,1
TR-CV9_-RMU,第70回【メリット多数】両学長が楽天証券を使っている3つの理由【評判GOOD】【株式投資編】,https://www.youtube.com/watch?v=TR-CV9_-RMU,0,0,4
63au-GYx2_M,第69回【違いは何？】インデックス投資と投資詐欺・ぼったくり商品は特徴がソックリ？【株式投資編】,https://www.youtube.com/watch?v=63au-GYx2_M,0,0,0
3PXFwoFsKM4,第2回【家電はケチるな】絶対に後悔しないおすすめ時短家電ベスト3【良いお金の使い方編】,https://www.youtube.com/watch?v=3PXFwoFsKM4,0,0,0
bfghGc9JkgA,第68回【初心者向け】投資信託とETFの違いを分かりやすく解説。高配当株好きはETFがおすすめ！【株式投資編】,https://www.youtube.com/watch?v=bfghGc9JkgA,0,0,1
uTNSgWuNnxc,第1回 人生の幸福度が上がるプレゼント用口座【良いお金の使い方編】,https://www.youtube.com/watch?v=uTNSgWuNnxc,0,0,0
OhDcDSfSDXA,第67回【縁切り】不祥事を起こした企業の株を買ってはいけない3つの理由【株式投資編】,https://www.youtube.com/watch?v=OhDcDSfSDXA,0,0,0
bnuvoZ5C4LE,第66回【あなたもなれる】不労所得で暮らせるようになって感じた事7選【人生論】,https://www.youtube.com/watch?v=bnuvoZ5C4LE,0,0,0
uQZhlc1a4og,第65回 【なぜか皆やってる】面接で絶対に落ちる必敗テクニック6選【人生論】,https://www.youtube.com/watch?v=uQZhlc1a4og,0,0,0
SnjsvlVSu2Q,"第133回【5,000円以上は払いすぎ？】本当に必要なおすすめの保険3選【お金の勉強 初級編】",https://www.youtube.com/watch?v=SnjsvlVSu2Q,0,0,0
OVjraMT09MM,第64回【大富豪に教わった】GIVEしても成功する人としない人の違い【人生論】,https://www.youtube.com/watch?v=OVjraMT09MM,0,0,0
9N84AlI6jjY,第66回【高配当ETF】高配当株マニアがSPYDに投資している7つの理由【株式投資編】,https://www.youtube.com/watch?v=9N84AlI6jjY,0,0,0
UljngsWpuos,第63回【あなたも知らずにやっている】人生で損する質問の仕方7選【人生論】,https://www.youtube.com/watch?v=UljngsWpuos,0,0,0
VIyRUXKLYck,第65回 【資産運用の答え】普通の人は知らない米国200年の真実【株式投資編】,https://www.youtube.com/watch?v=VIyRUXKLYck,0,0,0
kv8oITYYw50,No. 132 [You'll be missing out if you don't know] How to reduce your taxes using medical expense ...,https://www.youtube.com/watch?v=kv8oITYYw50,0,0,0
tW3L5KIVgUM,第62回【ファミリー解散】会社を1年間有給にした社長の末路【人生論】,https://www.youtube.com/watch?v=tW3L5KIVgUM,0,0,0
CBFJvSgO7yw,No. 64 [For Beginners] First-time high-yield stock investment! How to get started and key points ...,https://www.youtube.com/watch?v=CBFJvSgO7yw,0,0,1
0_i4d0_J1SM,第61回【会社が】サラリーマンの資産形成を妨げる最大の要因【人生論】,https://www.youtube.com/watch?v=0_i4d0_J1SM,0,0,0
EY9u5CDKT7E,第131回【見ないと損】資産が増える2019年リベ大 人気動画まとめ《保存版》【お金の勉強 初級編】,https://www.youtube.com/watch?v=EY9u5CDKT7E,0,0,0
yXuQ9qkT-T8,第60回 【人生が変わる】20代の間に身につけておきたいスキル7選【人生論】,https://www.youtube.com/watch?v=yXuQ9qkT-T8,0,0,0
hsssnni7y8A,第63回 少額からの資産運用は意味がないのか？意味ない派・意味ある派の3つの主張【株式投資編】,https://www.youtube.com/watch?v=hsssnni7y8A,0,0,0
gqibcL8vSgA,第59回【会社からの緊急脱出】年収100万円未満でも心豊かに暮らす方法【人生論】,https://www.youtube.com/watch?v=gqibcL8vSgA,0,0,0
iO3ris90w5s,第31回 【マルチタスクの天才】専業主婦に副業を薦める3つの理由【稼ぐ　実践編】,https://www.youtube.com/watch?v=iO3ris90w5s,0,0,1
kWrttsYIj74,No. 130 [The Best Basic Learning Material] 5 Reasons Why You Should Study Bookkeeping and Financi...,https://www.youtube.com/watch?v=kWrttsYIj74,0,0,0
ilQeeMwn0u4,"No. 62: SBI Vanguard S&P 500 Index, eMaxis Slim US, Rakuten VTI - which is the best? [Stock Inves...",https://www.youtube.com/watch?v=ilQeeMwn0u4,0,0,0
ceuwJ-_U_oo,第129回 【年金対策】最強の長生きリスク対策！「終身年金」を用意する5つの選択肢【お金の勉強　初級編】,https://www.youtube.com/watch?v=ceuwJ-_U_oo,0,0,0
fG5VWKr04n0,"No. 58: The results of buying ""money trees"" for over 10 years [Why doesn't everyone do this?] [Ph...",https://www.youtube.com/watch?v=fG5VWKr04n0,0,0,0
hSLYVE0XFIo,第61回 国内リース業界の高配当株への投資はアリか？3つの魅力と3つの懸念【株式投資編】,https://www.youtube.com/watch?v=hSLYVE0XFIo,0,0,1
rC11zJ9_VFo,"Part 60: [Can be created for less than 200,000 yen] How to create a portfolio of 65 high-yield st...",https://www.youtube.com/watch?v=rC11zJ9_VFo,0,0,0
nM62SVD5wXM,Episode 57 [Making a killing in the believer business] The real reason why the president continue...,https://www.youtube.com/watch?v=nM62SVD5wXM,0,0,0
zk2G0hVr1rc,"Episode 30: [First Class to Hawaii] How even beginners can easily earn 200,000 miles a year [Earn...",https://www.youtube.com/watch?v=zk2G0hVr1rc,0,0,0
KLnjnnkpA1s,No. 29 How to become financially wealthy without saving or investing [Earning money in practice],https://www.youtube.com/watch?v=KLnjnnkpA1s,0,0,0
d2_xBm3vPkI,第28回 サラリーマンの年収にまつわる３つの残酷な真実【年収アップ戦略アリ】【稼ぐ　実践編】,https://www.youtube.com/watch?v=d2_xBm3vPkI,0,0,0
asLPu9_lifQ,No. 27: 6 Real Businesses Failed by University Presidents [Making Money in Practice],https://www.youtube.com/watch?v=asLPu9_lifQ,0,0,1
_BFlhwSbaPM,第59回 【日本株の高配当株投資】最安で適切な銘柄数に少額分散投資する方法【株式投資編】,https://www.youtube.com/watch?v=_BFlhwSbaPM,0,0,0
E3uvprJyVHY,No. 58 [If you're unsure about mutual funds or ETFs] Index investing can create a great portfolio...,https://www.youtube.com/watch?v=E3uvprJyVHY,0,0,0
wmB0eWecx7w,No. 57 The only reason why people with little investment experience can't continue long-term inve...,https://www.youtube.com/watch?v=wmB0eWecx7w,0,0,3
frK127n29E8,第128回 あなたはカモ？それとも情報強者？庶民・若い世代の資産運用【お金の勉強　初級編】,https://www.youtube.com/watch?v=frK127n29E8,0,0,0
3QuRWLE50vg,"[Manga] What is the fastest way to get rich? ~ Yamada-kun, a troubled office worker, meets the tw...",https://www.youtube.com/watch?v=3QuRWLE50vg,0,0,0
dHzSbz3-Dgo,"No. 56 [Headwinds in US stock investment] The end of ""shareholder first"" policy in US companies [...",https://www.youtube.com/watch?v=dHzSbz3-Dgo,0,0,0
VgxIqCQOy6g,第56回 お金持ちがお金よりも大切にしていること【学長健康法も公開】【人生論】,https://www.youtube.com/watch?v=VgxIqCQOy6g,0,0,1
1HBQUukiOrE,No. 55: 3 Characteristics of Black Companies You Should Quit Immediately [Life Philosophy],https://www.youtube.com/watch?v=1HBQUukiOrE,0,0,0
jxANYFMHGCY,第55回 日本の高配当株は買い時？3つのデータから検証【株式投資編】,https://www.youtube.com/watch?v=jxANYFMHGCY,0,0,3
0H2jZnaTtOM,第26回 学長が失敗したネットビジネス19選【稼ぐ　実践編】,https://www.youtube.com/watch?v=0H2jZnaTtOM,0,0,0
hJ5wFgS-Py4,No. 54 [Ferrari Celebrities] How do women react to you when you become rich? [Philosophy of Life],https://www.youtube.com/watch?v=hJ5wFgS-Py4,0,0,0
6ruvMYAe8cQ,第53回 あなたの身近にいる人生で関わってはいけない人5選【人生論】,https://www.youtube.com/watch?v=6ruvMYAe8cQ,0,0,1
KsU7FJQMkU4,No. 54: 8 Investment Methods You Should Never Use When Investing in Stocks [No Profit] [Stock Inv...,https://www.youtube.com/watch?v=KsU7FJQMkU4,0,0,0
-2coJUh7I3M,第127回 国民年金は入った方が得なのか？【まさかの年利○%】【お金の勉強　初級編】,https://www.youtube.com/watch?v=-2coJUh7I3M,0,0,0
NjW60d9L-y0,第53回 教育資金(学費)を準備するのにおすすめのつみたてNISAファンド3選【株式投資編】,https://www.youtube.com/watch?v=NjW60d9L-y0,0,5,0
kQGa-Efgbv0,"No. 126 [What caused the shortage?] How to prepare education funds [Financial Studies, Beginner's...",https://www.youtube.com/watch?v=kQGa-Efgbv0,0,7,0
SS8B8m_VYOY,第52回 日本株の高配当株ETF（ファンド）をおすすめしない3つの理由【株式投資編】,https://www.youtube.com/watch?v=SS8B8m_VYOY,0,0,0
j3hQfMfUf6E,"No. 51 High-Dividend Stocks are Chickens that Don't Lose Weight and Lay ""Golden Eggs"" [Money Tree...",https://www.youtube.com/watch?v=j3hQfMfUf6E,0,0,0
sh1DiGrH_wE,No. 125: Two Important Things to Know About Investing to Increase Your Money [Beginner's Guide to...,https://www.youtube.com/watch?v=sh1DiGrH_wE,0,0,0
EiZmEMIpCOA,No. 50: What should you do if your stocks crash? [Stock Investment Edition],https://www.youtube.com/watch?v=EiZmEMIpCOA,0,0,0
21DSp2IsZw4,"Part 25 [Earn 200,000 yen a month with a side job working almost entirely from home] 7 ways to in...",https://www.youtube.com/watch?v=21DSp2IsZw4,0,0,0
fEa-8gEqi14,"No. 52 [True Story] Rich Brother, Poor Brother [Philosophy of Life]",https://www.youtube.com/watch?v=fEa-8gEqi14,0,0,0
WC5y9FSzyCU,第124回 平均的な年収・家計支出でも、平均的な投資でお金持ちになれるのか？【お金の勉強　初級編】,https://www.youtube.com/watch?v=WC5y9FSzyCU,0,0,0
qOdiw9IF6U0,第51回 大人こそ勉強(読書)をすれば人生が楽になる【人生論】,https://www.youtube.com/watch?v=qOdiw9IF6U0,0,0,0
sM7958Hx4Yg,"No. 49 [One step to earning 30,000 yen in monthly dividends] How to start investing in high-yield...",https://www.youtube.com/watch?v=sM7958Hx4Yg,0,0,0
Ll-ORcTqR4A,第50回【実話 子供は見ちゃダメ】あなたを経済的に不幸にする異性の特徴【人生論】,https://www.youtube.com/watch?v=Ll-ORcTqR4A,1,0,2
GFX9pUCM_8I,第123回【閲覧注意】ディズニーランドの総資産は◯億円！夢と魔法の源泉教えます【お金の勉強　初級編】,https://www.youtube.com/watch?v=GFX9pUCM_8I,0,0,0
bJvpsS1L_tg,No. 49: The fate of men who earned over 100 million yen through crime [Philosophy of life],https://www.youtube.com/watch?v=bJvpsS1L_tg,0,0,0
1blbKLDgMhk,No. 48 The Collapse of Lifetime Employment! Three Reasons for the Increase in Restructuring and H...,https://www.youtube.com/watch?v=1blbKLDgMhk,0,0,0
ZncNtIBufTA,"No. 122 Don't be fooled again! ""How to choose the right insurance"" considering the tax-saving eff...",https://www.youtube.com/watch?v=ZncNtIBufTA,0,0,0
YoxD1G3ulqE,第24回 30万円を元手に1億円は稼げるのか？【稼ぐ　実践編】,https://www.youtube.com/watch?v=YoxD1G3ulqE,0,0,0
VGI2n9jCV2Q,第15回 仕事効率化におすすめのチャットツール【チャットワーク】【ゼロから学ぶITスキル】,https://www.youtube.com/watch?v=VGI2n9jCV2Q,0,0,0
t5F9y8_Qfs0,第14回 学長の動画の作り方手順【撮影機材も公開】【ゼロから学ぶITスキル】,https://www.youtube.com/watch?v=t5F9y8_Qfs0,0,0,1
OuWKwvl1_ZU,第17回 マイホームを安く買う方法【不動産投資編】,https://www.youtube.com/watch?v=OuWKwvl1_ZU,0,0,0
LNwKGuuQ9JA,第16回 2019年太陽光投資は儲かるのか？【不動産投資編】,https://www.youtube.com/watch?v=LNwKGuuQ9JA,0,0,1
tkaMZWe3vxU,"No. 121: Four characteristics of salarymen who are unstable in life, as seen by the president [Mo...",https://www.youtube.com/watch?v=tkaMZWe3vxU,0,0,0
bYCl0kOq9Eg,第119回 50代からの資産運用と老後対策！100歳まで安心して生きる方法【お金の勉強　初級編】,https://www.youtube.com/watch?v=bYCl0kOq9Eg,0,0,0
0d3reYJ_V98,第118回 年収1000万円でも確実に貧乏になる方法【お金の勉強　初級編】,https://www.youtube.com/watch?v=0d3reYJ_V98,0,0,1
oHcGxz1gSvU,Part 9: How to evade taxes using overseas offshore corporations and accounts [Saving money],https://www.youtube.com/watch?v=oHcGxz1gSvU,0,0,0
oJnfQPKxNUo,No. 117 The Road to Riches! Those who master their tax returns will win the race to accumulate we...,https://www.youtube.com/watch?v=oJnfQPKxNUo,0,0,0
XmQlL_lS4Sc,"No. 115 Is Meiji Yasuda Life Insurance's ""My Own Savings Plan"" a cool insurance product that will...",https://www.youtube.com/watch?v=XmQlL_lS4Sc,0,0,0
Ft0GLbHDooM,No. 10 How to make Japan Post Insurance go bankrupt [Society/Trends],https://www.youtube.com/watch?v=Ft0GLbHDooM,0,0,0
QJUbkEA4qGc,Part 8: How to distinguish between good and bad tax accountants and how to find one [Saving money],https://www.youtube.com/watch?v=QJUbkEA4qGc,0,0,3
NE5jd2HEO7A,第114回　お金持ちになる借金とは？良い借金と悪い借金の違い 【お金の勉強　初級編】,https://www.youtube.com/watch?v=NE5jd2HEO7A,0,0,0
TRe50CZSWfw,第113回 金利や手数料を抑えて人生で1200万円以上得する方法【お金の勉強　初級編】,https://www.youtube.com/watch?v=TRe50CZSWfw,1,0,0
hZLzo0GhfDE,第47回 株の暴落が起きると配当金はどうなるのか？【お金の勉強　株式投資編】,https://www.youtube.com/watch?v=hZLzo0GhfDE,0,0,0
Sqt2kap6ra8,Part 7: What should a self-employed person do if they are not insured and cannot work due to an i...,https://www.youtube.com/watch?v=Sqt2kap6ra8,0,0,1
-Im27CNgjD0,第47回 ユダヤ人大富豪に教わった人生の幸福度が上がる銀行口座の使い分け方法【人生論】,https://www.youtube.com/watch?v=-Im27CNgjD0,0,0,0
sJ9HSLgiiyE,第46回 SBIネオモバイル証券はおすすめか？メリット・デメリットを紹介【お金の勉強　株式投資編】,https://www.youtube.com/watch?v=sJ9HSLgiiyE,0,0,0
x72vIQgN8qw,Part 15: Is investing in American real estate recommended? We'll tell you about the pros and cons...,https://www.youtube.com/watch?v=x72vIQgN8qw,0,0,0
nzo36aM5WQk,第45回 あなたに最適な投資手法の見つけ方 分散投資と集中投資どちらの投資法が良いか？【お金の勉強　株式投資編】,https://www.youtube.com/watch?v=nzo36aM5WQk,0,0,0
7Stnnnnhi_I,"No. 112: ""5 Tips to Increase Your Savings"" - How to Save 10 Million Yen by the Age of 30 [Money S...",https://www.youtube.com/watch?v=7Stnnnnhi_I,0,0,0
ugYu70sgNxo,No. 111: The President's Recommended Household Accounting App [Money Forward ME] [Learn Money: Be...,https://www.youtube.com/watch?v=ugYu70sgNxo,0,0,0
3jb6J84ZEzk,Part 6: Why does starting a company save on taxes? When is the best time to incorporate? [Saving ...,https://www.youtube.com/watch?v=3jb6J84ZEzk,0,0,0
CjofGBuU5so,Part 5: Better than savings or private insurance? How to use the National Pension Fund [Saving mo...,https://www.youtube.com/watch?v=CjofGBuU5so,0,0,1
LD09UmHrVp4,"No. 46 How to Change Others [You can't change others, but you can sow the seeds of awareness] [Ph...",https://www.youtube.com/watch?v=LD09UmHrVp4,0,0,0
7MEx-1WoOH0,Is My Car Mutual Aid Insurance a good choice? [Recommended] [Learn about money - beginner's level],https://www.youtube.com/watch?v=7MEx-1WoOH0,0,0,0
b36vE8m00hM,"No. 44: How to receive 900,000 yen per year from age 65 until death with a principal of 8.6 milli...",https://www.youtube.com/watch?v=b36vE8m00hM,0,0,0
i78PmTXABRw,Part 6: How companies struggling to recruit can hire good people [Management Theory],https://www.youtube.com/watch?v=i78PmTXABRw,0,0,0
61RwkiC67Y8,第45回 学長は幼少期どんな教育を受けてきたのか？【考える力と行動力】【人生論】,https://www.youtube.com/watch?v=61RwkiC67Y8,0,0,0
bmP0paSWf3U,第43回 あなたの資産運用がうまくいかない理由【軸がないから】【お金の勉強　株式投資編】,https://www.youtube.com/watch?v=bmP0paSWf3U,0,0,1
WrBDj902QKs,#42 Top 5 Recommended Investment Trusts for iDeCo Defined Contribution Pension Plan [Money Learni...,https://www.youtube.com/watch?v=WrBDj902QKs,0,0,0
Cwe8C69jm9E,第44回 宝くじで3億円あたったら何を買う？【お金持ちと貧乏な人との違い】【人生論】,https://www.youtube.com/watch?v=Cwe8C69jm9E,0,0,0
uMgA2bqnxOA,No. 107 How to move to the Rakuten economy and earn 4 million yen in asset income [Money Learning...,https://www.youtube.com/watch?v=uMgA2bqnxOA,0,0,6
HZ_oZyAyW0M,Part 41: An introduction to iDeco and corporate DC defined contribution pensions for beginners ^^...,https://www.youtube.com/watch?v=HZ_oZyAyW0M,0,0,0
pi-jhd6NB_s,第23回 Webデザイナーは今後も稼げるのか？【稼ぐ 実践編】,https://www.youtube.com/watch?v=pi-jhd6NB_s,0,0,0
pOiCZCgiQD4,第43回 学長流 プレゼン上達術【人生論】,https://www.youtube.com/watch?v=pOiCZCgiQD4,0,0,0
ke3Hu7hC50o,第13回 パスワード管理におすすめのアプリ 【1Password・ワンパスワード】【ゼロから学ぶITスキル】,https://www.youtube.com/watch?v=ke3Hu7hC50o,0,0,0
ErpqCfqMDbw,No. 42 Three tips to become a person who can work quickly [Philosophy of life],https://www.youtube.com/watch?v=ErpqCfqMDbw,0,0,1
Ar-mfyVSQbg,第41回 お金は使えば使うほど入ってくるのは本当か？【人生論】,https://www.youtube.com/watch?v=Ar-mfyVSQbg,0,0,0
BleKU04nCnY,第106回 老後資金が2000万不足？年金は崩壊するのか？どう備えれば良い？【お金の勉強 初級編】,https://www.youtube.com/watch?v=BleKU04nCnY,0,0,3
I5luHcMOGGQ,No. 40: The Modern Semi-Retirement FIRE Lifestyle [Philosophy of Life],https://www.youtube.com/watch?v=I5luHcMOGGQ,0,0,0
ihhwdZrMk7E,No. 39: Three Differences Between Shopping That Makes You Happy and Shopping That Makes You Unhap...,https://www.youtube.com/watch?v=ihhwdZrMk7E,0,0,0
dj77lPhOs-Y,【リベ大PR動画】〜知識マッチョになって窮屈な人生を変えよう！〜,https://www.youtube.com/watch?v=dj77lPhOs-Y,0,0,0
QJ2Sc6jib1s,第105回 投機は絶対にダメなのか？【お金の公理を学ぶ】【お金の勉強 初級編】,https://www.youtube.com/watch?v=QJ2Sc6jib1s,0,0,0
bnwMc3DHiIY,"No. 104: Reducing your fixed expenses will make your life easier [Money Studies, Beginner's Edition]",https://www.youtube.com/watch?v=bnwMc3DHiIY,0,0,0
UPQeF-pbPXM,第22回 学長がおすすめする副業7選(事業所得)【稼ぐ 実践編】,https://www.youtube.com/watch?v=UPQeF-pbPXM,4,0,0
UXwNl9T-_4o,No. 38: What happens to your life if you earn more than 1 million yen a month? [In the case of a ...,https://www.youtube.com/watch?v=UXwNl9T-_4o,0,0,0
onrPaOuTjxo,Episode 37: How to tell the difference between trustworthy people and liars [Life philosophy],https://www.youtube.com/watch?v=onrPaOuTjxo,0,0,0
niYWQjkOPN8,"No. 21: 5 Side Jobs the President Doesn't Recommend [Earning Money, Practical Edition]",https://www.youtube.com/watch?v=niYWQjkOPN8,0,0,0
LMCBubdkhNw,Episode 20: What happens if you start a business and fail? [Don't take on debt] [Earn money in pr...,https://www.youtube.com/watch?v=LMCBubdkhNw,0,0,0
JeSg0zstHC0,Part 12: Recommended cloud tools for efficient file management [Dropbox] [Learn IT skills from sc...,https://www.youtube.com/watch?v=JeSg0zstHC0,0,0,0
oRei15CZG14,#40: How to Earn Huge Profits Easily. Are Leveraged ETFs a Good Idea? [Money Learning: Stock Inve...,https://www.youtube.com/watch?v=oRei15CZG14,0,0,3
GF2ih_5q_tY,"No. 103: Do you need a financial planner (FP) for investing? [No] [Learn about money, beginner le...",https://www.youtube.com/watch?v=GF2ih_5q_tY,0,0,4
Ce3qAfXy18Y,第19回 新しい事業内容の決め方と注意点【マネして小さく始める】【稼ぐ 実践編】,https://www.youtube.com/watch?v=Ce3qAfXy18Y,0,0,0
BdbyDb-XIYc,No. 9: Is Exsia Japan a scam? [Limited-time companies and employee rights schemes] [Society/Trends],https://www.youtube.com/watch?v=BdbyDb-XIYc,0,0,1
IDUE2aNycMo,第8回 リベ大iMacプレゼント企画で当選する方法【考えて行動する】【社会 トレンド】,https://www.youtube.com/watch?v=IDUE2aNycMo,1,0,0
AVuCtleBnRI,第102回 パートや主婦が扶養範囲内で働くとき年収はいくらがお得？【お金の勉強 初級編】,https://www.youtube.com/watch?v=AVuCtleBnRI,0,0,10
ojQAA8reNZc,第36回 学生のあなたへ、勉強をすれば人生の選択肢が増える【人生論】,https://www.youtube.com/watch?v=ojQAA8reNZc,0,0,0
EYNkJFA2MeY,第101回 公的保険制度が破綻したらどうすれば良い？【お金の勉強 初級編】,https://www.youtube.com/watch?v=EYNkJFA2MeY,0,0,0
kw1ccK0Cjtg,Part 39: What to do if US stocks crash when investing in index funds? [Money Studies: Stock Inves...,https://www.youtube.com/watch?v=kw1ccK0Cjtg,0,0,0
